,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2022-08-07,Sun,Ligue 1,Matchweek 1,Away,D 1–1,Nice,Toulouse,N,CM,28,0,0,0,0,2,1,0,0,33,2,1,0,0.1,0.1,0.0,0,0,24,28,85.7,2,24,0,1,https://fbref.com/en/matches/8f2f241b/Toulouse-Nice-August-7-2022-Ligue-1,331,143,0.0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,100.0,0,0,3,0,0,1,2,100.0,0,0.0,0,0,0,21,1,0,0,0,0,0,4,1,100.0
37,2022-08-14,Sun,Ligue 1,Matchweek 2,Home,D 1–1,Nice,Strasbourg,Y,DM,67,0,0,0,0,0,0,0,0,51,2,1,0,0.0,0.0,0.0,2,0,39,46,84.8,1,45,1,0,https://fbref.com/en/matches/d1bb8afd/Nice-Strasbourg-August-14-2022-Ligue-1,575,165,0.0,0,3,0,0,46,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,100.0,0,0,3,0,0,1,0,0.0,1,100.0,0,0,0,40,1,0,0,0,0,0,8,0,
38,2022-08-18,Thu,Conf Lg,Play-off round,Away,L 0–1,fr Nice,il Maccabi Tel Aviv,Y,DM,77,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/e53f77b8/Maccabi-Tel-Aviv-Nice-August-18-2022-Europa-Conference-League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
39,2022-08-21,Sun,Ligue 1,Matchweek 3,Away,L 0–1,Nice,Clermont Foot,Y,DM,79,0,0,0,0,0,0,0,1,77,6,1,0,0.0,0.0,0.1,2,0,62,71,87.3,7,64,1,1,https://fbref.com/en/matches/197f9381/Clermont-Foot-Nice-August-21-2022-Ligue-1,1068,312,0.0,2,9,0,0,71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,3,3,75.0,1,0,7,1,0,0,0,100.0,0,0.0,0,0,0,61,1,0,1,0,0,0,8,0,0.0
40,2022-08-25,Thu,Conf Lg,Play-off round,Home,W 2–0,fr Nice,il Maccabi Tel Aviv,Y,DM,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/b6aca7ac/Nice-Maccabi-Tel-Aviv-August-25-2022-Europa-Conference-League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022-09-15,Thu,Conf Lg,Group stage,Away,D 1–1,fr Nice,rs Partizan,Y,DM,80,0,0,0,0,0,0,0,0,76,3,1,0,0.0,0.0,0.0,3,0,56,68,82.4,5,60,4,5,https://fbref.com/en/matches/c1208eb8/Partizan-Nice-September-15-2022-Europa-Conference-League,921,300,0.1,1,5,2,0,67,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,1,2,0,100.0,0,0,4,3,0,5,0,100.0,0,0.0,0,0,0,57,1,0,0,0,0,0,6,0,
43,2022-09-18,Sun,Ligue 1,Matchweek 8,Home,L 0–1,Nice,Angers,Y,CB,90,0,0,0,0,0,0,0,0,63,1,1,3,0.0,0.0,0.0,1,0,45,53,84.9,3,50,1,0,https://fbref.com/en/matches/58f908b1/Nice-Angers-September-18-2022-Ligue-1,891,374,0.0,1,3,1,0,52,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,100.0,0,0,2,4,0,13,0,,0,,0,0,0,47,0,0,0,0,0,0,3,0,0.0
44,2022-10-01,Sat,Ligue 1,Matchweek 9,Away,L 1–2,Nice,Paris S-G,Y,CM,75,0,0,0,0,0,0,0,0,56,2,0,3,0.0,0.0,0.0,1,1,39,47,83.0,3,40,1,1,https://fbref.com/en/matches/36ac65e1/Paris-Saint-Germain-Nice-October-1-2022-Ligue-1,666,138,0.0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0.0,2,3,2,1,0,2,0,50.0,1,50.0,0,1,0,37,1,0,0,0,0,0,4,0,
45,2022-10-06,Thu,Conf Lg,Group stage,Away,W 1–0,fr Nice,cz Slovácko,Y,CM,90,0,1,0,0,1,0,0,0,79,4,1,0,0.1,0.1,0.0,2,1,69,73,94.5,4,69,0,0,https://fbref.com/en/matches/7e3787d0/Slovacko-Nice-October-6-2022-Europa-Conference-League,1208,383,0.0,1,5,1,0,73,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,2,0,100.0,0,0,5,1,0,2,1,0.0,0,0.0,0,0,0,65,1,0,0,0,0,0,6,2,50.0
46,2022-10-09,Sun,Ligue 1,Matchweek 10,Home,W 3–2,Nice,Troyes,Y,CM,61,0,0,0,0,0,0,0,0,69,5,0,2,0.0,0.0,0.0,1,0,59,63,93.7,4,59,3,1,https://fbref.com/en/matches/d77bb56e/Nice-Troyes-October-9-2022-Ligue-1,989,238,0.0,0,2,1,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,4,50.0,1,2,5,1,0,1,2,100.0,0,0.0,0,0,0,58,1,0,1,0,0,0,2,0,
47,2022-10-13,Thu,Conf Lg,Group stage,Home,L 1–2,fr Nice,cz Slovácko,Y,CM,90,0,0,0,0,0,0,0,0,70,5,0,1,0.0,0.0,0.1,2,0,56,63,88.9,5,56,1,1,https://fbref.com/en/matches/ce0f25b2/Nice-Slovacko-October-13-2022-Europa-Conference-League,964,284,0.0,1,2,1,0,63,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3,0,100.0,0,1,5,1,0,1,0,100.0,0,0.0,0,0,0,53,2,0,3,0,0,0,8,1,100.0
48,2022-10-16,Sun,Ligue 1,Matchweek 11,Away,D 1–1,Nice,Auxerre,Y*,CM,83,0,0,0,0,0,0,0,0,68,5,2,1,0.0,0.0,0.0,0,0,56,60,93.3,3,50,0,1,https://fbref.com/en/matches/a9ffc8fd/Auxerre-Nice-October-16-2022-Ligue-1,904,249,0.0,0,1,0,0,58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,33.3,2,0,7,3,0,5,0,100.0,0,0.0,0,0,0,46,0,0,1,0,0,0,4,1,100.0
49,2022-10-23,Sun,Ligue 1,Matchweek 12,Home,D 1–1,Nice,Nantes,Y,CM,90,0,0,0,0,0,0,0,0,83,2,0,2,0.0,0.0,0.0,1,0,68,77,88.3,6,67,2,0,https://fbref.com/en/matches/034ab90e/Nice-Nantes-October-23-2022-Ligue-1,1243,298,0.0,0,5,0,0,77,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,,0,2,2,1,0,4,0,0.0,1,100.0,0,0,1,65,1,0,1,0,0,0,9,0,0.0
50,2022-10-27,Thu,Conf Lg,Group stage,Home,W 2–1,fr Nice,rs Partizan,Y,CM,90,1,0,0,0,4,1,1,0,80,3,4,0,0.2,0.2,0.1,5,0,57,65,87.7,5,61,0,1,https://fbref.com/en/matches/a1a72063/Nice-Partizan-October-27-2022-Europa-Conference-League,891,246,0.0,2,7,0,0,65,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,50.0,2,0,7,2,0,2,2,50.0,1,50.0,0,0,0,59,3,0,3,0,0,0,4,3,100.0
51,2022-10-30,Sun,Ligue 1,Matchweek 13,Away,W 2–1,Nice,Lorient,Y,CM,61,0,0,0,0,1,0,1,0,63,1,1,0,0.1,0.1,0.0,1,0,55,56,98.2,8,52,1,2,https://fbref.com/en/matches/b3909991/Lorient-Nice-October-30-2022-Ligue-1,926,195,0.0,0,6,0,0,56,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,100.0,0,0,2,1,0,2,1,100.0,0,0.0,0,2,0,55,2,0,1,0,0,0,1,0,
52,2022-11-03,Thu,Conf Lg,Group stage,Away,D 2–2,fr Nice,de Köln,Y,CM,90,0,0,0,0,0,0,0,0,50,2,5,1,0.0,0.0,0.0,0,0,22,35,62.9,4,29,1,0,https://fbref.com/en/matches/1ec1be58/Koln-Nice-November-3-2022-Europa-Conference-League,381,122,0.0,0,3,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,100.0,0,0,7,6,0,9,0,,0,,0,1,2,25,2,0,0,0,0,0,6,3,100.0
53,2022-11-06,Sun,Ligue 1,Matchweek 14,Home,W 1–0,Nice,Brest,Y,CM,66,0,0,0,0,2,1,0,0,75,1,1,1,0.1,0.1,0.0,0,0,62,66,93.9,6,62,3,1,https://fbref.com/en/matches/cbe2fdcb/Nice-Brest-November-6-2022-Ligue-1,1056,331,0.0,0,6,1,0,65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,0,0,2,3,0,6,1,100.0,0,0.0,0,0,0,63,0,0,2,0,0,0,7,1,50.0
54,2022-11-11,Fri,Ligue 1,Matchweek 15,Away,D 1–1,Nice,Lyon,Y,CM,21,0,0,0,0,0,0,0,0,16,3,1,1,0.0,0.0,0.0,0,0,7,9,77.8,0,8,0,0,https://fbref.com/en/matches/e805986b/Lyon-Nice-November-11-2022-Ligue-1,109,25,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,100.0,0,1,4,1,0,3,0,,0,,0,0,0,7,0,0,0,0,0,0,1,0,
55,2022-12-29,Thu,Ligue 1,Matchweek 16,Home,D 0–0,Nice,Lens,N,CM,2,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,4,0,0,https://fbref.com/en/matches/9c606d65/Nice-Lens-December-29-2022-Ligue-1,92,31,0.0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,3,0,0,0,0,0,0,1,0,
56,2023-01-02,Mon,Ligue 1,Matchweek 17,Away,L 1–2,Nice,Rennes,Y,CM,67,0,0,0,0,0,0,0,0,41,2,2,0,0.0,0.0,0.0,2,0,29,36,80.6,1,34,1,3,https://fbref.com/en/matches/4d3e283f/Rennes-Nice-January-2-2023-Ligue-1,418,102,0.0,1,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,100.0,0,0,4,2,0,0,0,75.0,1,25.0,0,1,0,27,1,0,3,0,0,0,9,1,100.0
57,2023-01-07,Sat,Coupe de France,Round of 64,Away,L 0–1,Nice,Le Puy Foot 43,Y,DM,76,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/899b7b4b/Le-Puy-Foot-43-Nice-January-7-2023-Coupe-de-France,,,,,,,,,,,,,0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
58,2023-01-11,Wed,Ligue 1,Matchweek 18,Home,W 6–1,Nice,Montpellier,N,DM,48,0,0,0,0,1,1,0,0,24,0,0,0,0.1,0.1,0.0,1,0,19,20,95.0,2,20,0,0,https://fbref.com/en/matches/45abc300/Nice-Montpellier-January-11-2023-Ligue-1,276,100,0.0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,2,0,1,0,0.0,1,100.0,0,0,0,19,1,0,3,0,0,0,1,1,100.0
59,2023-01-14,Sat,Premier League,Matchweek 20,Home,W 1–0,Wolves,West Ham,N,CM,18,0,0,0,0,1,0,0,0,14,1,0,0,0.0,0.0,0.0,1,0,9,9,100.0,3,7,0,0,https://fbref.com/en/matches/20fbd1a1/Wolverhampton-Wanderers-West-Ham-United-January-14-2023-Premier-League,155,68,0.0,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0,0,1,2,0,1,0,,0,,0,0,1,9,1,0,1,0,0,0,2,0,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,Performance,Expected,SCA,Passes,Carries,Take-Ons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
63,2023-01-22,Sun,Premier League,Matchweek 21,Away,L 0–3,Wolves,Manchester City,Y,RM,66,0,0,0,0,0,0,1,0,34,1,0,0,0.0,0.0,0.1,1,0,28,31,90.3,2,20,0,1,https://fbref.com/en/matches/7337f90a/Manchester-City-Wolverhampton-Wanderers-January-22-2023-Premier-League,479,118,0.3,1,2,1,1,30,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,0,1,1,0,1,0,100.0,0,0.0,0,0,1,27,1,0,0,0,0,0,4,1,100.0
64,2023-02-04,Sat,Premier League,Matchweek 22,Home,W 3–0,Wolves,Liverpool,Y,CM,82,0,0,0,0,0,0,0,0,46,1,0,6,0.0,0.0,0.0,0,0,25,32,78.1,1,18,0,0,https://fbref.com/en/matches/d67a16c8/Wolverhampton-Wanderers-Liverpool-February-4-2023-Premier-League,451,98,0.0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,5,1,4,0,5,0,,0,,0,0,1,21,0,0,1,0,0,0,5,1,100.0
65,2023-02-11,Sat,Premier League,Matchweek 23,Away,W 2–1,Wolves,Southampton,Y,DM,26,0,0,0,0,0,0,2,1,25,1,2,0,0.0,0.0,0.0,0,0,18,19,94.7,0,15,0,1,https://fbref.com/en/matches/8c7913ed/Southampton-Wolverhampton-Wanderers-February-11-2023-Premier-League,257,59,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,3,0,0,2,0,50.0,0,0.0,0,1,1,13,0,1,1,0,0,0,4,2,100.0
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2023-02-24,Fri,Premier League,Matchweek 25,Away,D 1–1,Wolves,Fulham,Y,CM,90,0,0,0,0,1,0,0,0,54,2,1,0,0.0,0.0,0.0,0,0,39,46,84.8,4,28,2,1,https://fbref.com/en/matches/b452508e/Fulham-Wolverhampton-Wanderers-February-24-2023-Premier-League,687,200,0.0,0,3,1,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,50.0,1,0,3,1,0,2,1,100.0,0,0.0,0,2,0,36,0,0,3,0,0,0,7,3,100.0
68,2023-03-01,Wed,Premier League,Matchweek 7,Away,L 0–2,Wolves,Liverpool,Y,DM,90,0,0,0,0,0,0,0,0,47,3,2,1,0.0,0.0,0.0,0,0,35,38,92.1,5,26,0,0,https://fbref.com/en/matches/5e05f5f4/Liverpool-Wolverhampton-Wanderers-March-1-2023-Premier-League,702,290,0.0,0,3,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,50.0,1,1,5,1,0,4,0,,0,,0,2,0,33,0,0,2,0,0,0,7,0,0.0
69,2023-03-04,Sat,Premier League,Matchweek 26,Home,W 1–0,Wolves,Tottenham,Y,DM,45,0,0,0,0,0,0,0,0,35,1,1,4,0.0,0.0,0.0,0,0,26,26,100.0,1,16,0,1,https://fbref.com/en/matches/bf4ac62d/Wolverhampton-Wanderers-Tottenham-Hotspur-March-4-2023-Premier-League,441,115,0.0,0,2,0,0,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,2,2,0,4,0,100.0,0,0.0,0,0,0,21,0,0,1,0,0,0,3,0,
70,2023-03-12,Sun,Premier League,Matchweek 27,Away,L 1–2,Wolves,Newcastle Utd,Y,"DM,CM",90,0,0,0,0,0,0,0,0,62,5,1,0,0.0,0.0,0.0,0,0,44,53,83.0,9,32,0,0,https://fbref.com/en/matches/c416a3de/Newcastle-United-Wolverhampton-Wanderers-March-12-2023-Premier-League,810,202,0.1,0,5,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,100.0,0,0,6,1,0,6,0,,0,,0,1,0,38,0,0,1,0,0,0,6,3,100.0
71,2023-03-18,Sat,Premier League,Matchweek 28,Home,L 2–4,Wolves,Leeds United,Y,"CM,CB",90,0,0,0,0,1,0,0,0,82,3,2,2,0.1,0.1,0.0,2,0,60,70,85.7,2,48,1,3,https://fbref.com/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League,1148,401,0.0,1,2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,50.0,2,2,5,2,0,6,3,60.0,1,20.0,0,0,2,59,0,0,0,0,0,0,8,1,50.0
72,2023-04-01,Sat,Premier League,Matchweek 29,Away,D 1–1,Wolves,Nott'ham Forest,Y,DM,45,0,0,0,0,0,0,0,0,33,2,0,0,0.0,0.0,0.0,0,0,27,30,90.0,1,18,0,0,https://fbref.com/en/matches/c14b278c/Nottingham-Forest-Wolverhampton-Wanderers-April-1-2023-Premier-League,495,113,0.0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,50.0,1,0,2,1,0,2,0,,0,,0,0,1,25,1,0,1,0,0,0,3,0,
73,2023-04-08,Sat,Premier League,Matchweek 30,Home,W 1–0,Wolves,Chelsea,Y,CM,73,0,0,0,0,2,0,1,0,40,3,2,2,0.1,0.1,0.0,2,1,22,26,84.6,2,20,0,0,https://fbref.com/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League,299,25,0.0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,20.0,4,1,5,0,0,5,0,0.0,1,100.0,0,3,1,23,2,0,2,0,0,0,4,1,100.0
74,2023-04-15,Sat,Premier League,Matchweek 31,Home,W 2–0,Wolves,Brentford,Y,CM,88,0,0,0,0,2,2,0,0,49,3,0,0,0.1,0.1,0.0,0,0,37,40,92.5,1,31,0,1,https://fbref.com/en/matches/b2402736/Wolverhampton-Wanderers-Brentford-April-15-2023-Premier-League,631,224,0.0,0,3,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,100.0,0,0,3,2,0,1,0,100.0,0,0.0,0,1,0,36,2,0,1,0,0,0,2,2,66.7
75,2023-04-22,Sat,Premier League,Matchweek 32,Away,L 1–2,Wolves,Leicester City,Y,CM,45,0,1,0,0,0,0,0,0,30,2,1,0,0.0,0.0,0.1,1,1,23,27,85.2,1,14,1,0,https://fbref.com/en/matches/b87e66b4/Leicester-City-Wolverhampton-Wanderers-April-22-2023-Premier-League,372,130,0.0,1,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,,0,0,3,0,0,0,0,0.0,0,0.0,0,0,0,23,0,0,0,0,0,0,3,0,0.0
