,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
24,2019-08-10,Mon,Matchweek 27,Away,L 2–3,West Ham,Liverpool,N,"On matchday squad, but did not play",/en/matches/3aee1ba7/Liverpool-West-Ham-United-February-24-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
25,2019-08-10,Sat,Matchweek 28,Home,W 3–1,West Ham,Southampton,N,"On matchday squad, but did not play",/en/matches/2cb790f2/West-Ham-United-Southampton-February-29-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
26,2019-08-10,Sat,Matchweek 29,Away,L 0–1,West Ham,Arsenal,N,"On matchday squad, but did not play",/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
27,2019-08-10,Sat,Matchweek 30,Home,L 0–2,West Ham,Wolves,N,"On matchday squad, but did not play",/en/matches/6ddd148a/West-Ham-United-Wolverhampton-Wanderers-June-20-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
28,2019-08-10,Tue,Matchweek 31,Away,L 0–2,West Ham,Tottenham,Y,CB,90,47,12,30,17,0,0,47,0,0,,0,,12,40,13,0,0,0,1,0,14,0,/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League
29,2019-08-10,Wed,Matchweek 32,Home,W 3–2,West Ham,Chelsea,N,CB,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League
30,2019-08-10,Sun,Matchweek 33,Away,D 2–2,West Ham,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
31,2019-08-10,Wed,Matchweek 34,Home,L 0–1,West Ham,Burnley,N,"On matchday squad, but did not play",/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
32,2019-08-10,Sat,Matchweek 35,Away,W 4–0,West Ham,Norwich City,N,CB,4,6,0,4,2,0,0,6,0,0,,0,,3,10,6,0,0,0,0,0,4,0,/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League
33,2019-08-10,Fri,Matchweek 36,Home,W 3–1,West Ham,Watford,N,LW,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/249bbdaa/West-Ham-United-Watford-July-17-2020-Premier-League
34,2019-08-10,Wed,Matchweek 37,Away,D 1–1,West Ham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
35,2019-08-10,Sun,Matchweek 38,Home,D 1–1,West Ham,Aston Villa,N,"On matchday squad, but did not play",/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
