,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
11,2021-10-30,Sat,Premier League,Matchweek 10,Home,L 0–2,Leicester City,Arsenal,N,AM,21,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,5,7,71.4,0,6,0,1,1,/en/matches/719b57c6/Leicester-City-Arsenal-October-30-2021-Premier-League
12,2021-11-04,Thu,Europa Lg,Group stage,Home,D 1–1,eng Leicester City,ru Spartak Moscow,Y,FW,70,0,0,0,0,2,0,0,0,27,0,0,0,0.0,0.0,0.0,2,0,16,20,80.0,1,11,0,1,0,/en/matches/d8832d11/Leicester-City-Spartak-Moscow-November-4-2021-Europa-League
13,2021-11-13,Sat,WCQ,Second round,Home,W 4–0,zm Zambia,mr Mauritania,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/69de1216/Zambia-Mauritania-November-13-2021-WCQ----CAF-M
14,2021-11-16,Tue,WCQ,Second round,Away,L 1–3,zm Zambia,tn Tunisia,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b2f49f92/Tunisia-Zambia-November-16-2021-WCQ----CAF-M
15,2021-11-25,Thu,Europa Lg,Group stage,Home,W 3–1,eng Leicester City,pl Legia Warsaw,Y,FW,84,1,0,0,0,2,1,0,0,25,0,0,2,0.5,0.5,0.2,2,0,12,17,70.6,1,14,0,0,0,/en/matches/19efd03a/Leicester-City-Legia-Warsaw-November-25-2021-Europa-League
16,2021-12-01,Wed,Premier League,Matchweek 14,Away,D 2–2,Leicester City,Southampton,N,AM,16,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,3,1,0,0,/en/matches/135f5959/Southampton-Leicester-City-December-1-2021-Premier-League
17,2021-12-05,Sun,Premier League,Matchweek 15,Away,L 1–2,Leicester City,Aston Villa,Y,FW,77,0,1,0,0,2,1,0,0,33,1,0,0,0.1,0.1,0.2,3,2,17,26,65.4,3,24,0,0,0,/en/matches/49cc65ac/Aston-Villa-Leicester-City-December-5-2021-Premier-League
18,2021-12-09,Thu,Europa Lg,Group stage,Away,L 2–3,eng Leicester City,it Napoli,N,LW,19,0,0,0,0,1,0,0,0,9,0,0,0,0.2,0.2,0.1,2,0,7,8,87.5,1,6,0,0,0,/en/matches/db3142d8/Napoli-Leicester-City-December-9-2021-Europa-League
19,2021-12-12,Sun,Premier League,Matchweek 16,Home,W 4–0,Leicester City,Newcastle Utd,Y,FW,90,1,1,0,0,1,1,0,0,27,2,0,0,1.0,1.0,0.1,4,2,8,13,61.5,1,16,2,1,0,/en/matches/8805978d/Leicester-City-Newcastle-United-December-12-2021-Premier-League
20,2021-12-22,Wed,EFL Cup,Quarter-finals,Away,D 3 (4)–3 (5),Leicester City,Liverpool,Y,FW,55,0,1,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup
21,2022-01-19,Wed,Premier League,Matchweek 17,Home,L 2–3,Leicester City,Tottenham,Y,FW,74,1,0,0,0,2,1,0,0,20,0,0,0,0.5,0.5,0.0,1,1,9,12,75.0,0,10,0,2,1,/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League
22,2022-01-23,Sun,Premier League,Matchweek 23,Home,D 1–1,Leicester City,Brighton,Y,FW,89,1,0,0,0,2,1,0,0,30,1,0,0,0.3,0.3,0.0,0,0,14,17,82.4,3,9,3,3,1,/en/matches/a28f6f69/Leicester-City-Brighton-and-Hove-Albion-January-23-2022-Premier-League
23,2022-02-06,Sun,FA Cup,Fourth round proper,Away,L 1–4,Leicester City,Nott'ham Forest,N,,45,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/a91d0c22/Nottingham-Forest-Leicester-City-February-6-2022-FA-Cup
24,2022-02-10,Thu,Premier League,Matchweek 24,Away,L 0–2,Leicester City,Liverpool,Y,FW,59,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,1,10,0,1,0,/en/matches/911fa284/Liverpool-Leicester-City-February-10-2022-Premier-League
25,2022-02-13,Sun,Premier League,Matchweek 25,Home,D 2–2,Leicester City,West Ham,Y,FW,90,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.1,3,0,17,21,81.0,0,15,2,0,0,/en/matches/c2c20295/Leicester-City-West-Ham-United-February-13-2022-Premier-League
26,2022-02-17,Thu,Conf Lg,Knockout round play-offs,Home,W 4–1,eng Leicester City,dk Randers,Y,FW,63,1,0,0,0,5,3,0,0,37,1,0,0,1.1,1.1,0.0,2,0,15,25,60.0,2,18,2,1,1,/en/matches/8168b96e/Leicester-City-Randers-February-17-2022-Europa-Conference-League
27,2022-02-20,Sun,Premier League,Matchweek 26,Away,L 1–2,Leicester City,Wolves,Y,FW,72,0,0,0,0,3,2,0,0,16,0,0,0,0.1,0.1,0.0,2,0,10,11,90.9,2,9,0,1,0,/en/matches/63d95af6/Wolverhampton-Wanderers-Leicester-City-February-20-2022-Premier-League
28,2022-03-01,Tue,Premier League,Matchweek 22,Away,W 2–0,Leicester City,Burnley,Y,FW,71,0,0,0,0,3,1,0,0,27,1,0,1,0.2,0.2,0.0,2,0,12,15,80.0,1,14,1,1,0,/en/matches/a47f5f21/Burnley-Leicester-City-March-1-2022-Premier-League
29,2022-03-10,Thu,Conf Lg,Round of 16,Home,W 2–0,eng Leicester City,fr Rennes,Y,FW,61,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,7,0,0,0,/en/matches/650d2ce5/Leicester-City-Rennes-March-10-2022-Europa-Conference-League
30,2022-03-13,Sun,Premier League,Matchweek 29,Away,L 0–2,Leicester City,Arsenal,N,FW,17,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,4,0,0,0,/en/matches/47ea9ab2/Arsenal-Leicester-City-March-13-2022-Premier-League
31,2022-03-20,Sun,Premier League,Matchweek 30,Home,W 2–1,Leicester City,Brentford,N,FW,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,1,0,/en/matches/c8c7dd9b/Leicester-City-Brentford-March-20-2022-Premier-League
32,2022-04-02,Sat,Premier League,Matchweek 31,Away,D 1–1,Leicester City,Manchester Utd,N,FW,1,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,/en/matches/00863ee3/Manchester-United-Leicester-City-April-2-2022-Premier-League
33,2022-04-07,Thu,Conf Lg,Quarter-finals,Home,D 0–0,eng Leicester City,nl PSV Eindhoven,N,FW,10,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,2,1,/en/matches/25439dd8/Leicester-City-PSV-Eindhoven-April-7-2022-Europa-Conference-League
34,2022-04-10,Sun,Premier League,Matchweek 32,Home,W 2–1,Leicester City,Crystal Palace,Y,FW,75,0,0,0,0,1,0,0,0,23,0,0,1,0.0,0.0,0.0,2,1,10,16,62.5,2,10,0,0,0,/en/matches/816c435d/Leicester-City-Crystal-Palace-April-10-2022-Premier-League
35,2022-04-14,Thu,Conf Lg,Quarter-finals,Away,W 2–1,eng Leicester City,nl PSV Eindhoven,N,RW,45,0,1,0,0,2,1,0,0,10,0,0,1,0.4,0.4,0.0,1,1,5,7,71.4,1,5,2,0,0,/en/matches/ea5d17b6/PSV-Eindhoven-Leicester-City-April-14-2022-Europa-Conference-League
36,2022-04-17,Sun,Premier League,Matchweek 33,Away,L 1–2,Leicester City,Newcastle Utd,Y,FW,77,0,0,0,0,0,0,0,0,23,2,1,1,0.0,0.0,0.0,0,0,11,14,78.6,1,7,0,3,0,/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League
37,2022-04-20,Wed,Premier League,Matchweek 18,Away,D 1–1,Leicester City,Everton,N,FW,14,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.2,2,0,6,6,100.0,0,2,0,1,0,/en/matches/46471203/Everton-Leicester-City-April-20-2022-Premier-League
38,2022-04-23,Sat,Premier League,Matchweek 34,Home,D 0–0,Leicester City,Aston Villa,Y,FW,70,0,0,0,0,1,1,0,0,16,0,0,1,0.1,0.1,0.0,0,0,6,10,60.0,1,11,0,0,0,/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League
39,2022-05-01,Sun,Premier League,Matchweek 35,Away,L 1–3,Leicester City,Tottenham,Y,FW,66,0,0,0,0,1,1,0,0,24,4,0,0,0.2,0.2,0.0,1,0,13,16,81.3,0,16,0,1,0,/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League
40,2022-05-08,Sun,Premier League,Matchweek 36,Home,L 1–2,Leicester City,Everton,Y,"FW,LW",79,1,0,0,0,3,1,0,0,20,0,0,1,0.7,0.7,0.3,2,0,7,10,70.0,0,6,0,0,0,/en/matches/4a972389/Leicester-City-Everton-May-8-2022-Premier-League
41,2022-05-15,Sun,Premier League,Matchweek 37,Away,W 5–1,Leicester City,Watford,N,FW,10,0,0,0,0,1,1,0,0,9,1,0,1,0.1,0.1,0.0,1,1,3,4,75.0,0,5,0,0,0,/en/matches/5a142f6f/Watford-Leicester-City-May-15-2022-Premier-League
