,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2022-06-05,Sun,UEFA Nations League,League A,Away,L 0–4,ch Switzerland,pt Portugal,Y,RB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,https://fbref.com/en/matches/385fb965/Portugal-Switzerland-June-5-2022-UEFA-Nations-League,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,3,,,0,,,
37,2022-08-13,Sat,Premier League,Matchweek 2,Away,D 0–0,Fulham,Wolves,N,RB,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,https://fbref.com/en/matches/669b1665/Wolverhampton-Wanderers-Fulham-August-13-2022-Premier-League,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,
38,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 3–2,Fulham,Brentford,N,RB,14,0,1,0,0,0,0,1,0,14,0,0,0,0.0,0.0,0.4,3,1,11,13,84.6,2,8,1,1,https://fbref.com/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League,178,100,0.4,2,0,3,3,12,1,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,100.0,0,0.0,0,0,0,8,2,0,1,0,0,0,3,1,50.0
39,2022-08-23,Tue,EFL Cup,Second round,Away,L 0–2,Fulham,Crawley Town,Y,RB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/356c3c63/Crawley-Town-Fulham-August-23-2022-EFL-Cup,,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
40,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 1–2,Fulham,Arsenal,N,RB,12,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,2,0,1,https://fbref.com/en/matches/8b69fd2d/Arsenal-Fulham-August-27-2022-Premier-League,53,38,0.0,0,0,1,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,1,0,100.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,
41,2022-09-03,Sat,Premier League,Matchweek 6,Away,L 1–2,Fulham,Tottenham,N,LB,62,0,0,0,0,0,0,0,0,67,3,2,1,0.0,0.0,0.0,0,0,42,55,76.4,2,34,1,1,https://fbref.com/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League,593,141,0.0,0,2,0,0,41,14,0,0,1,2,14,0,0,0,0,0,0,0,0,0,0,2,2,1,0,50.0,1,1,5,0,0,0,0,50.0,1,50.0,0,1,1,38,8,0,2,0,0,0,1,1,25.0
42,2022-10-01,Sat,Premier League,Matchweek 9,Home,L 1–4,Fulham,Newcastle Utd,Y,RB,44,0,0,0,0,0,0,0,0,20,0,1,1,0.0,0.0,0.0,0,0,9,15,60.0,1,10,1,1,https://fbref.com/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League,176,73,0.0,0,1,0,0,11,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,2,0,3,0,50.0,1,50.0,0,0,1,9,0,0,1,0,0,0,2,0,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-11-05,Sat,Premier League,Matchweek 15,Away,L 1–2,Fulham,Manchester City,N,RW,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,2,3,1,0,https://fbref.com/en/matches/6ef27b3c/Manchester-City-Fulham-November-5-2022-Premier-League,51,31,0.0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,3,1,0,0,0,0,0,0,0,0.0
45,2023-02-15,Wed,Super Lg,Matchweek 17,Away,W 2–1,Servette FC,FC Winterthur,Y,RB,56,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/1a249e14/FC-Winterthur-Servette-FC-February-15-2023-Swiss-Super-League,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
46,2023-02-19,Sun,Super Lg,Matchweek 21,Away,D 2–2,Servette FC,Basel,Y,RB,78,0,0,0,0,1,0,1,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/93b7caa4/Basel-Servette-FC-February-19-2023-Swiss-Super-League,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,3,,,0,,,
47,2023-02-26,Sun,Super Lg,Matchweek 22,Home,D 1–1,Servette FC,FC Winterthur,Y,RB,88,0,0,0,0,3,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/bebc8bb2/Servette-FC-FC-Winterthur-February-26-2023-Swiss-Super-League,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
48,2023-03-05,Sun,Super Lg,Matchweek 23,Away,D 1–1,Servette FC,Zürich,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/cbcba0ba/Zurich-Servette-FC-March-5-2023-Swiss-Super-League,,,,,,,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
49,2023-03-12,Sun,Super Lg,Matchweek 24,Home,L 0–3,Servette FC,Luzern,Y,RB,76,0,0,0,0,1,0,2,1,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/b65c7fdf/Servette-FC-Luzern-March-12-2023-Swiss-Super-League,,,,,,,,,,,,,6,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,2,,,0,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2023-04-01,Sat,Super Lg,Matchweek 26,Home,W 2–1,Servette FC,Young Boys,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/0110838a/Servette-FC-Young-Boys-April-1-2023-Swiss-Super-League,,,,,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
52,2023-04-08,Sat,Super Lg,Matchweek 27,Away,D 2–2,Servette FC,Sion,Y,RB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/73aeb1e9/Sion-Servette-FC-April-8-2023-Swiss-Super-League,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,3,,,0,,,
53,2023-04-15,Sat,Super Lg,Matchweek 28,Home,D 0–0,Servette FC,Lugano,Y,RB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/4d8506a0/Servette-FC-Lugano-April-15-2023-Swiss-Super-League,,,,,,,,,,,,,12,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
54,2023-04-22,Sat,Super Lg,Matchweek 29,Away,L 1–6,Servette FC,Young Boys,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/20dd0d32/Young-Boys-Servette-FC-April-22-2023-Swiss-Super-League,,,,,,,,,,,,,6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
55,2023-04-26,Wed,Super Lg,Matchweek 30,Home,W 4–0,Servette FC,Zürich,Y,RB,90,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/af86dd7d/Servette-FC-Zurich-April-26-2023-Swiss-Super-League,,,,,,,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,4,,,0,,,
56,2023-04-29,Sat,Super Lg,Matchweek 31,Home,D 1–1,Servette FC,St. Gallen,Y,RB,90,0,0,0,0,1,0,1,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/96e4eec4/Servette-FC-St-Gallen-April-29-2023-Swiss-Super-League,,,,,,,,,,,,,8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
57,2023-05-07,Sun,Super Lg,Matchweek 32,Away,W 3–2,Servette FC,Grasshopper,Y,RB,90,0,1,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/59308482/Grasshopper-Servette-FC-May-7-2023-Swiss-Super-League,,,,,,,,,,,,,6,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
58,2023-05-13,Sat,Super Lg,Matchweek 33,Home,W 5–0,Servette FC,Sion,Y,RB,78,0,1,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,https://fbref.com/en/matches/5019cdb5/Servette-FC-Sion-May-13-2023-Swiss-Super-League,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
59,2023-05-20,Sat,Super Lg,Matchweek 34,Away,W 1–0,Servette FC,FC Winterthur,Y,RB,90,0,0,0,0,3,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/5a9bdf0f/FC-Winterthur-Servette-FC-May-20-2023-Swiss-Super-League,,,,,,,,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
60,2023-05-25,Thu,Super Lg,Matchweek 35,Home,D 3–3,Servette FC,Basel,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/9fac9728/Servette-FC-Basel-May-25-2023-Swiss-Super-League,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
61,2023-05-29,Mon,Super Lg,Matchweek 36,Away,W 1–0,Servette FC,Luzern,Y,RB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/c4564d74/Luzern-Servette-FC-May-29-2023-Swiss-Super-League,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
